transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,transaction_amount,transaction_date,store_channel,_dq_null_flag,_ingested_at,_source_system,_batch_id
TXN000591,CUST0078,Shivansh Nagy,joshua26@example.com,6812149397,"07/21, Palan Zila, Malda 577083",1976-12-05,2709449539898659,10812.48,2026-05-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000592,CUST0036,Ayushman Dara,siddharth45@example.org,1148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2249182866973434,4727.18,2026-06-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000593,CUST0075,Chakrika Mittal,morarmadhavi@example.org,3017732058,"87/478, Ramaswamy Road, Noida 731550",1993-12-28,2719898379252245,939.43,2026-03-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000594,CUST0031,Jhalak Gala,wsami@example.org,1922670320,"H.No. 99, Uppal Nagar, Malegaon 940044",1966-04-28,2233747629535478,1271.28,2026-03-16,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000595,CUST0128,Tanmayi Barman,tchander@example.com,910455887635,"H.No. 34, Ravel Chowk, Mysore 938423",1972-06-29,2567669720694283,722.06,2026-06-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000596,CUST0045,Jacob Bhatnagar,chadagautami@example.com,9355247230,"H.No. 80, Sur, Giridih-428587",1964-03-29,2252747171025684,602.48,2026-08-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000597,CUST0098,Nirja Doctor,madhav98@example.com,918141197799,"06, Uppal Path, Asansol-277008",1967-11-02,5486783919032444,3483.04,2026-07-31,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000598,CUST0129,Dayamai Manne,boraomkaar@example.com,914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,5367896592038134,877.09,2026-05-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000599,CUST0019,Nikita Master,anigam@example.org,913847487091,"67/595, Bains Chowk, Aurangabad 368095",1977-10-11,2661946714543865,21470.95,2026-06-04,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000600,CUST0011,Ranbir Modi,kashvi57@example.com,913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,5197204224944546,1520.21,2026-05-30,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000601,CUST0005,Jhalak Sabharwal,sathvik78@example.org,1587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2708567529971433,1098.32,2026-02-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000602,CUST0020,Logan Grewal,brahmbhattnisha@example.org,6987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,2535895796822685,357.11,2026-04-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000603,CUST0148,Niharika Mangal,sandhudarpan@example.com,917212395088,"H.No. 01, Jani Road, Guwahati-185200",1972-10-24,2285116078507700,4080.86,2026-06-15,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000604,CUST0147,Yashoda Nanda,ddugar@example.net,6047074746,"606, Solanki, Nellore 091292",2000-08-22,2298230378663249,2783.16,2026-03-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000605,CUST0164,Ojasvi Chaudhary,ekanta46@example.org,3770482067,"H.No. 26, Din Chowk, Jodhpur 203562",1988-05-01,2486449327203608,996.27,2026-05-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000606,CUST0075,Chakrika Mittal,morarmadhavi@example.org,3017732058,"87/478, Ramaswamy Road, Noida 731550",1993-12-28,2357869276714725,2805.1,2026-05-08,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000607,CUST0104,Alexander Rege,amrita25@example.com,4584929505,"H.No. 412, Sankar Street, Anantapur-432245",1992-03-27,2296700679511117,804.27,2026-07-29,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000608,CUST0084,Nitara Vig,lallajai@example.org,913049331522,"H.No. 469, Subramanian Chowk, Barasat-097640",1970-10-26,2240736388185287,1882.86,2026-07-31,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000609,CUST0159,Jasmit Bakshi,bhatyamini@example.com,917798317531,"79/18, Manda Marg, Serampore-153240",1998-07-04,2720140741009236,695.79,2026-05-31,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000610,CUST0177,Shravya Sagar,udantsama@example.net,918363910174,"09/002, Varty Chowk, Bellary-197098",1979-05-09,2233527306543080,2092.76,2026-03-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000611,CUST0023,Raksha Ahluwalia,hiral98@example.net,8274422926,"354, Khare Marg, Jalgaon-947585",1972-04-28,2715271652873265,7568.83,2026-05-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000612,CUST0028,Jai Saraf,panchalchasmum@example.com,9596719024,"17/27, More Chowk, Pudukkottai 272929",1977-04-26,2701883613983490,4773.52,2026-06-25,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000613,CUST0112,Jai Nanda,ekbal93@example.com,919781223351,"H.No. 94, Nadig Street, Katni 557238",1968-01-04,2448445258683039,3553.47,2026-02-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000614,CUST0135,Harinakshi Iyer,sodhibina@example.org,916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2226369025457659,2096.59,2026-03-15,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000615,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,915139316400,"55, Saini, Nashik-371364",1963-09-13,2714648201387551,11959.27,2026-03-21,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000616,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,2720961712649365,8910.0,2026-02-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000617,CUST0086,Zinal Modi,maya71@example.com,9373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,2244212657299072,79.55,2026-05-28,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000618,CUST0020,Logan Grewal,brahmbhattnisha@example.org,6987176478,"H.No. 637, Luthra, Berhampur 430242",1998-04-20,5334849757683897,2473.74,2026-07-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000619,CUST0136,Zarna Dua,ryan48@example.com,917660128556,"H.No. 15, Toor Nagar, Sambalpur-063652",1985-08-03,2703623406270244,13045.1,2026-05-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000620,CUST0090,Simon Srinivasan,nikita82@example.net,914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2276536218988281,8154.75,2026-06-15,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000621,CUST0166,Gaurika Chakraborty,sathvik30@example.com,4730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2709584926893937,18202.37,2026-05-18,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000622,CUST0061,Logan Sidhu,samakshdivan@example.net,918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,5259987481005671,4378.29,2026-05-23,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000623,CUST0038,Girindra Dhillon,saanviswamy@example.net,5201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,2590666891882607,3504.26,2026-05-03,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000624,CUST0051,Meghana Dani,azad54@example.net,7170955381,"H.No. 332, Tara, Karaikudi 769071",1967-01-23,2249422784428016,80.87,2026-03-27,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000625,CUST0155,Lavanya Grewal,fradosinha@example.net,4324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2266675928590946,15483.44,2026-05-25,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000626,CUST0168,Unni Bhatt,mutticharan@example.net,4300090556,"75/31, Shanker Nagar, Aizawl 830688",1958-08-24,2320741353393729,2925.61,2026-05-31,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000627,CUST0046,Mekhala Atwal,esarraf@example.org,919394551606,"16/067, Srinivasan, Nagpur 718357",1962-02-10,5377559649861472,168.8,2026-06-17,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000628,CUST0119,Nikita Tailor,warhi98@example.net,8118992226,"12/24, Kannan Road, Jammu-224630",2002-11-29,2222057961377197,2720.79,2026-07-11,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000629,CUST0175,Samaksh Palan,teerthlanka@example.com,4257548247,"H.No. 362, Brahmbhatt Chowk, Jorhat 857049",1964-05-10,2286076534050415,516.52,2026-03-05,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000630,CUST0161,Xalak Trivedi,chavvitalwar@example.org,4796024025,"15/767, Vora Ganj, Tinsukia-159266",1980-03-29,2270829300022986,602.29,2026-07-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000631,CUST0039,Anirudh Kibe,mohantylogan@example.com,912762642514,"H.No. 36, Nigam Ganj, Etawah-571776",1969-03-14,2251066870174813,806.88,2026-04-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000632,CUST0018,Ridhi Savant,virajradhakrishnan@example.com,911173124919,"H.No. 80, Bhatia Ganj, South Dumdum 602888",1995-08-21,2297449376945140,482.0,2026-03-08,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000633,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,8310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2700876863392140,118.75,2026-07-10,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000634,CUST0071,Dhruv Lala,yoshita33@example.com,9340109705,"H.No. 73, Hans Marg, Kulti 209409",1963-01-07,2284410932050374,2919.28,2026-03-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000635,CUST0091,Lajita Sami,krish65@example.com,2581881388,"68, Dyal Road, Surat 879272",1990-06-23,5202708690759629,2166.36,2026-02-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000636,CUST0080,Timothy Randhawa,hdevan@example.org,3579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2257999874544272,4439.63,2026-05-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000637,CUST0116,Ucchal Nair,misraanmol@example.net,9428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,2267311969175681,1158.44,2026-07-03,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000638,CUST0015,Vaishnavi Uppal,kalpitjha@example.net,8564803084,"07/03, Brar Nagar, Jamalpur-448666",2003-05-04,2241101799567871,1419.62,2026-03-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000639,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2240144390076836,986.34,2026-02-13,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000640,CUST0166,Gaurika Chakraborty,sathvik30@example.com,4730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,5180893806902887,523.44,2026-07-06,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000641,CUST0158,Zansi Khalsa,kamala99@example.org,7888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,5181483797925409,3809.16,2026-04-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000642,CUST0119,Nikita Tailor,warhi98@example.net,8118992226,"12/24, Kannan Road, Jammu-224630",2002-11-29,2223474700235892,1039.07,2026-06-10,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000643,CUST0116,Ucchal Nair,misraanmol@example.net,9428688174,"92/70, Raval Nagar, Mysore-816868",1998-09-15,5520758468617835,541.31,2026-06-19,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000644,CUST0083,Hamsini Kara,anvi19@example.com,8002415929,"H.No. 696, Sem Path, Vijayawada-120991",1999-03-02,2653200608601177,382.74,2026-06-16,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000645,CUST0129,Dayamai Manne,boraomkaar@example.com,914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,2700648530825798,124.57,2026-07-11,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000646,CUST0016,Yashica Ghose,urvinayak@example.net,9704566971,"H.No. 993, Goyal Circle, Udupi 699433",1960-05-19,2222339749612776,1530.73,2026-03-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000647,CUST0027,Akshay Uppal,ronith40@example.com,913914529489,"79, Thakkar Ganj, Jorhat-336852",1971-12-13,2424573888627866,3757.17,2026-06-06,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000648,CUST0022,Isha Bora,isami@example.net,7979903950,"75, Ben Path, Burhanpur 019054",1958-08-01,2228948011438787,1800.4,2026-07-28,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000649,CUST0011,Ranbir Modi,kashvi57@example.com,913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,2715092156466335,149.23,2026-05-20,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000650,CUST0113,Divya Chaudhry,advikchander@example.com,915146793963,"20/12, Sridhar Chowk, Durgapur 535695",1984-05-01,2711063130165214,3825.2,2026-04-29,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000651,CUST0135,Harinakshi Iyer,sodhibina@example.org,916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2296833843028880,938.47,2026-04-04,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000652,CUST0094,Urishilla Sami,ektaperi@example.org,914459496015,"371, Chana, Chapra 283951",2003-09-18,5183657527084318,563.69,2026-07-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000653,CUST0073,Ekta Mitra,anushamitra@example.com,7400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2282777616989883,4483.01,2026-02-27,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000654,CUST0105,Suhani Kapur,kamdarsara@example.org,8992022637,"43, Warrior Path, Khammam 104974",1999-12-29,2280388778700571,4206.11,2026-03-15,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000655,CUST0174,Ridhi Gala,teerthkrishna@example.org,916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,2347364021003601,4258.49,2026-03-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000656,CUST0162,Onveer Misra,mgarde@example.org,7568123914,"05/401, Kulkarni Street, Jamnagar 538665",1978-02-27,2717382786944696,899.18,2026-05-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000657,CUST0017,Abhiram Shanker,warinder43@example.net,911268402770,"967, Chaudhary Street, Chandrapur 809533",1975-11-03,2700733032752136,4268.37,2026-02-13,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000658,CUST0025,Dayamai Ravel,tanmayimane@example.com,913992959958,"052, Chawla Street, Chandrapur-949558",1988-07-11,2695032177871240,3573.67,2026-05-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000659,CUST0073,Ekta Mitra,anushamitra@example.com,7400080896,"65/285, Pathak Nagar, Mangalore 300710",1960-11-17,2456430146158724,3925.63,2026-06-20,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000660,CUST0169,Eshana Bansal,ishani34@example.net,2193565750,"99, Apte Chowk, Rajpur Sonarpur-830651",1964-05-15,2236529065713216,107.27,2026-03-25,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000661,CUST0086,Zinal Modi,maya71@example.com,9373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,2293565702524772,201.41,2026-08-09,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000662,CUST0150,Vanya Bhakta,epall@example.org,911424714068,"553, Ahluwalia, Anantapur-312017",2005-05-04,2287956926789796,8727.42,2026-08-07,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000663,CUST0090,Simon Srinivasan,nikita82@example.net,914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2549489214061904,10727.89,2026-06-01,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000664,CUST0168,Unni Bhatt,mutticharan@example.net,4300090556,"75/31, Shanker Nagar, Aizawl 830688",1958-08-24,2701020471827903,799.42,2026-02-24,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000665,CUST0034,Isaac Mukherjee,anika06@example.com,914073249210,"12/829, Varma Circle, Orai 051463",1990-03-17,2230348812253855,2992.28,2026-04-14,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000666,CUST0080,Timothy Randhawa,hdevan@example.org,3579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2515474208837287,3876.09,2026-05-14,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000667,CUST0165,Azaan Varughese,shravyamitra@example.com,1551972465,"H.No. 437, Sharma Zila, Kharagpur-526012",1959-11-21,2265050130216477,995.52,2026-04-09,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000668,CUST0033,Nihal Prabhakar,phora@example.net,5300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,5183055559339363,16055.89,2026-07-24,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000669,CUST0166,Gaurika Chakraborty,sathvik30@example.com,4730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2636061921209771,695.54,2026-07-28,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000670,CUST0131,Upma Karnik,manderturvi@example.org,628008475,"365, Johal Circle, Anantapur 654548",1987-01-30,2278654725828375,79.09,2026-06-19,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000671,CUST0005,Jhalak Sabharwal,sathvik78@example.org,1587311589,"06/72, Lad Road, Davanagere-605576",1978-01-10,2702872337674013,489.03,2026-07-22,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000672,CUST0080,Timothy Randhawa,hdevan@example.org,3579734915,"619, Dewan Marg, Bangalore 631518",1977-01-28,2261122864514478,17362.15,2026-04-17,E-Commerce,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
TXN000673,CUST0055,Wazir Kant,basakyauvani@example.org,9053368317,"H.No. 54, Ganesan Circle, Junagadh 221312",1990-09-24,2282866171687048,2701.55,2026-02-26,POS-Store,False,2026-08-11T09:10:59.937700+00:00,retail_pos_ecommerce_extract,50832887
