transaction_id,customer_id,customer_name,email,phone,address,date_of_birth,card_number,cvv,transaction_amount,transaction_date,store_channel
TXN000895,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,5421941062022475,369,541.97,2026-08-02,POS-Store
TXN000896,CUST0141,Nimrat Sanghvi,shafaraj@example.com,09432073231,"H.No. 48, Sandal Street, Mehsana 281248",1965-09-07,2291072236178185,451,749.82,2026-05-09,POS-Store
TXN000897,CUST0160,Saumya Apte,ramanudant@example.org,+913616182151,"372, Kalita Zila, Narasaraopet-682474",1968-11-09,2242952958399467,328,3720.23,2026-04-27,E-Commerce
TXN000898,CUST0033,Nihal Prabhakar,phora@example.net,05300616156,"51/42, Banerjee Path, Bhubaneswar 359546",1966-09-05,2418167900105189,620,130.47,2026-06-07,E-Commerce
TXN000899,CUST0101,Guneet Mann,ijaya58@example.org,08444137335,"43, Sinha Ganj, Sambhal-909428",1995-11-16,2654100278478071,699,1288.27,2026-05-01,POS-Store
TXN000900,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,2680347724241839,259,61.49,2026-05-24,POS-Store
TXN000901,CUST0037,Baljiwan Lad,jeremiah48@example.com,+910385821986,"H.No. 71, Nayak Marg, Dindigul-630004",1961-11-24,5238314012757496,377,17537.9,2026-03-06,E-Commerce
TXN000902,CUST0155,Lavanya Grewal,fradosinha@example.net,04324726049,"95, Nadig Street, Sangli-Miraj & Kupwad 316176",1993-10-18,2236464656441789,015,2185.85,2026-05-08,POS-Store
TXN000903,CUST0129,Dayamai Manne,boraomkaar@example.com,+914061447024,"133, Buch Road, Gwalior 406716",2005-07-31,2281823658668554,080,4097.84,2026-07-10,E-Commerce
TXN000904,CUST0012,Harini Sodhi,ravalojasvi@example.net,08462637222,"H.No. 05, Mital, Rajkot-175042",1966-05-29,2290719484067459,571,1740.6,2026-06-15,E-Commerce
TXN000905,CUST0036,Ayushman Dara,siddharth45@example.org,01148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2385638579794726,1776,143.38,2026-02-21,POS-Store
TXN000906,CUST0122,Kritika Kunda,kantmason@example.org,+911430893051,"H.No. 86, Gulati Chowk, Madurai 624931",1967-07-19,2274462432205091,233,4056.73,2026-06-15,POS-Store
TXN000907,CUST0039,Anirudh Kibe,mohantylogan@example.com,+912762642514,"H.No. 36, Nigam Ganj, Etawah-571776",1969-03-14,2225727465642406,482,69.88,2026-02-13,E-Commerce
TXN000908,CUST0084,Nitara Vig,lallajai@example.org,+913049331522,"H.No. 469, Subramanian Chowk, Barasat-097640",1970-10-26,2424147821984070,759,968.5,2026-05-03,POS-Store
TXN000909,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,2289986543236846,613,779.99,2026-03-17,POS-Store
TXN000910,CUST0158,Zansi Khalsa,kamala99@example.org,07888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,5442585264720025,550,2527.38,2026-06-01,POS-Store
TXN000911,CUST0152,Nidhi Narayanan,mitaljyoti@example.org,+919872233493,"87, Divan Path, Chapra-081974",1977-01-01,2249134027634777,426,165.2,2026-06-22,POS-Store
TXN000912,CUST0130,Samuel Bath,desainathaniel@example.org,9818472762,"H.No. 405, Borde Nagar, Ichalkaranji 097568",1958-01-19,2226441437878952,282,4097.76,2026-04-12,POS-Store
TXN000913,CUST0145,Patrick Saxena,rzachariah@example.net,7271139188,"H.No. 62, Devan Chowk, Deoghar 628523",1969-04-13,5175752331358022,817,3120.68,2026-07-27,POS-Store
TXN000914,CUST0122,Kritika Kunda,kantmason@example.org,+911430893051,"H.No. 86, Gulati Chowk, Madurai 624931",1967-07-19,2277796741792829,960,969.1,2026-05-04,E-Commerce
TXN000915,CUST0095,Darsh Rout,chokshiqadim@example.net,6833155208,"09/55, Wadhwa Circle, Ludhiana-002438",2002-04-11,2704620619717564,357,2171.0,2026-05-18,POS-Store
TXN000916,CUST0173,Jagrati Purohit,muttiaryan@example.com,7044021975,"H.No. 05, Sehgal Ganj, Proddatur 739407",1960-10-26,2236819942212577,774,15232.39,2026-03-17,E-Commerce
TXN000917,CUST0107,Eta Swaminathan,jack92@example.com,6319195366,"66, Pradhan Marg, Chittoor-432039",1980-07-22,5591703536920914,606,3991.54,2026-07-21,POS-Store
TXN000918,CUST0177,Shravya Sagar,udantsama@example.net,+918363910174,"09/002, Varty Chowk, Bellary-197098",1979-05-09,2424409290915971,753,16160.48,2026-06-16,E-Commerce
TXN000919,CUST0153,Jairaj Ramanathan,harrison29@example.org,07686617991,"H.No. 720, Ben Zila, Ballia 984360",1976-01-18,2257734978789758,545,371.02,2026-04-21,POS-Store
TXN000920,CUST0068,Yauvani Chand,zmerchant@example.com,+915193179610,"209, More Zila, Anantapuram 766010",1982-03-21,2717307438772534,667,8819.24,2026-08-06,E-Commerce
TXN000921,CUST0014,Mason Comar,andrewtank@example.org,+913392865349,"H.No. 77, Babu Street, Amritsar-666053",1978-11-15,2283595085984410,968,2727.88,2026-04-09,POS-Store
TXN000922,CUST0044,Chaaya Handa,jacobdhar@example.com,08152390753,"H.No. 04, Nath Nagar, Aizawl-030007",1975-04-02,2286276586605633,768,3451.15,2026-07-13,POS-Store
TXN000923,CUST0038,Girindra Dhillon,saanviswamy@example.net,05201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,2415398989116846,474,9092.54,2026-04-13,E-Commerce
TXN000924,CUST0009,Upma Dewan,parthbanik@example.com,4420346905,"H.No. 887, Mukhopadhyay Road, Bharatpur-951092",1995-11-08,5276703853852866,256,237.4,2026-05-07,E-Commerce
TXN000925,CUST0049,Netra Gour,palladavid@example.com,+912515101554,"H.No. 382, Ben Path, New Delhi 046736",1965-02-27,5314739959557953,974,15979.14,2026-05-23,E-Commerce
TXN000926,CUST0113,Divya Chaudhry,advikchander@example.com,+915146793963,"20/12, Sridhar Chowk, Durgapur 535695",1984-05-01,2708783188132825,4764,824.33,2026-06-25,POS-Store
TXN000927,CUST0108,Sarthak Chandra,ekapadraghavan@example.net,+919523327051,"267, Sharaf Path, Bulandshahr-790250",1959-01-12,5463241980330988,384,19390.9,2026-06-11,E-Commerce
TXN000928,CUST0106,Chanakya Vohra,chaudryfalan@example.net,00287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,2250581242388512,349,9288.85,2026-07-19,E-Commerce
TXN000929,CUST0106,Chanakya Vohra,chaudryfalan@example.net,00287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,2229011699915862,907,2841.7,2026-07-31,POS-Store
TXN000930,CUST0016,Yashica Ghose,urvinayak@example.net,9704566971,"H.No. 993, Goyal Circle, Udupi 699433",1960-05-19,2236075949676203,054,17384.61,2026-07-12,E-Commerce
TXN000931,CUST0133,Janya Rege,ypalla@example.net,+914445120610,"64, Raju Zila, Rewa 164474",1959-10-01,2720114896016320,227,3623.99,2026-02-14,E-Commerce
TXN000932,CUST0144,Mitesh Chopra,subramaniamekbal@example.com,+915971217507,"H.No. 68, Dalal Nagar, Tinsukia 667150",2005-10-16,2720934077054067,341,567.23,2026-07-01,POS-Store
TXN000933,CUST0170,Chandresh Mohanty,rishi25@example.com,00826613606,"90/25, Kalita Zila, Singrauli 660367",1963-04-14,5292418518598768,097,20935.66,2026-06-30,POS-Store
TXN000934,CUST0135,Harinakshi Iyer,sodhibina@example.org,+916892505848,"H.No. 686, Natarajan Ganj, Ahmednagar 425765",1990-07-26,2720234517713046,752,206.41,2026-08-04,POS-Store
TXN000935,CUST0081,Qushi Kala,agarwalsamaksh@example.net,01031862060,"H.No. 74, Parmar Marg, Kanpur 478078",2002-10-15,2223881920608379,425,738.95,2026-04-24,E-Commerce
TXN000936,CUST0118,Girindra Karnik,sawhneyishaan@example.org,1245267540,"39/74, Ramachandran Street, Kolhapur 757355",1981-08-18,2612764420850858,117,8630.48,2026-05-01,POS-Store
TXN000937,CUST0140,Jagrati Srinivas,parmarirya@example.net,+913892977115,"846, Kamdar, Nellore 391168",1965-01-24,2234952187594110,8629,4361.97,2026-05-03,POS-Store
TXN000938,CUST0174,Ridhi Gala,teerthkrishna@example.org,+916020548258,"14/45, Chawla, Muzaffarnagar-030690",1987-08-24,5259699514253299,906,3168.41,2026-04-25,POS-Store
TXN000939,CUST0157,Henry Kala,ctailor@example.net,03388376436,"76/62, Dubey Circle, Ulhasnagar 501303",1997-04-21,5385507128419445,372,3032.93,2026-07-19,POS-Store
TXN000940,CUST0050,Odika Brahmbhatt,praneelzacharia@example.net,+918864756220,"00/91, Pau Circle, Asansol-673988",1978-11-20,2436473989040547,586,586.21,2026-03-12,E-Commerce
TXN000941,CUST0072,Sarthak Suresh,zehaanbuch@example.org,05822445060,"45, Ben Circle, Deoghar 389790",1978-07-20,5330577548374674,848,4492.42,2026-07-09,POS-Store
TXN000942,CUST0058,Ojasvi Jain,cheemaamara@example.org,7592637377,"271, Shukla Chowk, Dehri 269473",1989-11-15,2280586645518155,0289,4043.73,2026-06-12,POS-Store
TXN000943,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2700362787967861,5875,488.02,2026-06-22,E-Commerce
TXN000944,CUST0177,Shravya Sagar,udantsama@example.net,+918363910174,"09/002, Varty Chowk, Bellary-197098",1979-05-09,2298245973702051,434,284.1,2026-06-13,POS-Store
TXN000945,CUST0082,Urishilla Batta,girikbuch@example.net,+917795907625,"49/41, Parmar Marg, Berhampore 301474",1993-06-30,2367250253500247,287,4966.25,2026-06-22,POS-Store
TXN000946,CUST0090,Simon Srinivasan,nikita82@example.net,+914482437348,"13/806, Gopal Zila, Aligarh 229846",1993-10-31,2290028901502415,982,431.02,2026-08-10,POS-Store
TXN000947,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2257483506196892,714,1815.94,2026-05-18,E-Commerce
TXN000948,CUST0147,Yashoda Nanda,ddugar@example.net,06047074746,"606, Solanki, Nellore 091292",2000-08-22,2315362832640650,218,3931.55,2026-03-08,POS-Store
TXN000949,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,+915139316400,"55, Saini, Nashik-371364",1963-09-13,2701668703493876,579,1751.91,2026-05-10,POS-Store
TXN000950,CUST0038,Girindra Dhillon,saanviswamy@example.net,05201491862,"25/91, Mander Street, Allahabad 336164",1999-03-21,5448548998158650,181,4134.38,2026-05-10,POS-Store
TXN000951,CUST0011,Ranbir Modi,kashvi57@example.com,+913750310686,"H.No. 75, Virk Ganj, Kulti-991563",1960-09-03,2339605882456894,526,1020.91,2026-04-03,POS-Store
TXN000952,CUST0021,Tanveer Tailor,ubiswas@example.org,3692754548,"H.No. 015, Mody Street, Anantapuram 489895",1982-12-16,5313510807325682,750,1141.21,2026-08-02,POS-Store
TXN000953,CUST0114,Chaitaly Viswanathan,sarkarnaveen@example.org,08310384926,"H.No. 744, Sidhu Nagar, Dehri-540494",1997-01-02,2288281166386677,050,1809.72,2026-06-08,POS-Store
TXN000954,CUST0123,Jalsa Taneja,samuelwalla@example.net,04472357842,"H.No. 49, Setty Nagar, Ballia 501443",1984-10-10,2633883272219239,757,11255.62,2026-05-31,E-Commerce
TXN000955,CUST0052,Gopal Halder,nbaral@example.net,+910676797741,"39, Narayanan Ganj, Kulti 272507",1992-02-07,2454035312664546,485,191.29,2026-05-15,POS-Store
TXN000956,CUST0144,Mitesh Chopra,subramaniamekbal@example.com,+915971217507,"H.No. 68, Dalal Nagar, Tinsukia 667150",2005-10-16,2711060400472890,164,881.94,2026-06-17,POS-Store
TXN000957,CUST0036,Ayushman Dara,siddharth45@example.org,01148944160,"H.No. 121, Saxena Path, Chennai-309608",1981-09-24,2277882011834317,517,11261.89,2026-05-18,E-Commerce
TXN000958,CUST0158,Zansi Khalsa,kamala99@example.org,07888040151,"29/830, Deshpande Path, Bihar Sharif 809429",2004-06-07,5388861093749238,760,3887.56,2026-04-23,E-Commerce
TXN000959,CUST0063,Siya Sehgal,narayanandarsh@example.com,+913485657051,"H.No. 565, Kothari Nagar, Dharmavaram-742540",2005-12-02,2435050465363527,777,15082.16,2026-06-04,E-Commerce
TXN000960,CUST0172,Luke Mani,harinisem@example.com,6098767430,"H.No. 871, Chakraborty Marg, Tinsukia-617559",1964-01-18,5525504274015037,015,2650.07,2026-06-28,E-Commerce
TXN000961,CUST0164,Ojasvi Chaudhary,ekanta46@example.org,03770482067,"H.No. 26, Din Chowk, Jodhpur 203562",1988-05-01,2222478026789277,100,1012.87,2026-05-21,E-Commerce
TXN000962,CUST0014,Mason Comar,andrewtank@example.org,+913392865349,"H.No. 77, Babu Street, Amritsar-666053",1978-11-15,2238456291509713,433,2421.62,2026-03-14,E-Commerce
TXN000963,CUST0106,Chanakya Vohra,chaudryfalan@example.net,00287765846,"01/575, Sheth Marg, Kota 924271",2005-06-21,2239810018087016,245,1371.87,2026-08-08,POS-Store
TXN000964,CUST0121,Ishani Agate,shravyadua@example.com,+917822678081,"05/279, Ahuja Marg, Silchar 815845",2003-07-19,5419928458286875,189,2923.41,2026-06-21,E-Commerce
TXN000965,CUST0175,Samaksh Palan,teerthlanka@example.com,4257548247,"H.No. 362, Brahmbhatt Chowk, Jorhat 857049",1964-05-10,2705506691837793,027,1259.35,2026-06-23,E-Commerce
TXN000966,CUST0002,Azad Venkatesh,manbirpau@example.org,+915017000534,"H.No. 11, Sha Marg, Baranagar 783987",1960-03-30,5380981481532331,854,3245.38,2026-07-13,E-Commerce
TXN000967,CUST0105,Suhani Kapur,kamdarsara@example.org,08992022637,"43, Warrior Path, Khammam 104974",1999-12-29,2241283218637079,729,3413.35,2026-06-10,POS-Store
TXN000968,CUST0123,Jalsa Taneja,samuelwalla@example.net,04472357842,"H.No. 49, Setty Nagar, Ballia 501443",1984-10-10,2237908379651891,298,4219.15,2026-04-14,E-Commerce
TXN000969,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,5232225278065372,177,832.97,2026-05-11,POS-Store
TXN000970,CUST0074,Bhavini Anand,chandranbalhaar@example.org,6600725503,"77, Dayal Zila, Pudukkottai 232922",1986-04-20,2227932033851103,547,1308.16,2026-03-12,E-Commerce
TXN000971,CUST0023,Raksha Ahluwalia,hiral98@example.net,08274422926,"354, Khare Marg, Jalgaon-947585",1972-04-28,2301146360133774,779,367.19,2026-03-23,E-Commerce
TXN000972,CUST0137,Nathaniel Rau,simon30@example.com,+912506647898,"32/93, Ben, Amroha-245447",1979-06-26,2341746569189089,454,3830.02,2026-06-15,E-Commerce
TXN000973,CUST0045,Jacob Bhatnagar,chadagautami@example.com,9355247230,"H.No. 80, Sur, Giridih-428587",1964-03-29,2715964112047641,0654,3068.56,2026-03-29,POS-Store
TXN000974,CUST0046,Mekhala Atwal,esarraf@example.org,+919394551606,"16/067, Srinivasan, Nagpur 718357",1962-02-10,2221570967557357,946,1589.66,2026-03-19,E-Commerce
TXN000975,CUST0102,Nimrat Ramakrishnan,iryalala@example.net,+915139316400,"55, Saini, Nashik-371364",1963-09-13,2707493028426442,970,461.88,2026-06-07,POS-Store
TXN000976,CUST0048,Ishanvi Kunda,akshay36@example.org,06961535839,"75/316, Krishnan Chowk, Cuttack-606189",1983-12-18,5245147783032249,346,259.36,2026-02-19,POS-Store
TXN000977,CUST0010,Joshua Brar,pallakamala@example.org,09754295521,"041, Chawla Zila, Noida-449007",1960-11-07,2410383867290066,387,3941.92,2026-05-17,E-Commerce
TXN000978,CUST0077,Aahana Varughese,binakota@example.net,2209703704,"54/913, Bal Chowk, Mangalore-284417",1963-12-09,2287889369857533,678,20862.99,2026-07-24,E-Commerce
TXN000979,CUST0086,Zinal Modi,maya71@example.com,09373066001,"83, Chada Marg, Gulbarga-850949",1970-07-12,5513484636112752,574,2684.57,2026-03-21,POS-Store
TXN000980,CUST0117,Xalak Gokhale,baghyawatitank@example.com,+912963264634,"H.No. 423, Lad Ganj, Mau 442346",1958-04-17,2484992529963554,124,4141.82,2026-05-26,POS-Store
TXN000981,CUST0035,Pahal Basak,balanodika@example.org,4947889608,"23/919, Mannan Circle, Ajmer 197668",1988-11-09,2298270072914159,352,439.0,2026-03-09,POS-Store
TXN000982,CUST0070,Lopa Amble,warinder49@example.net,08421025811,"644, Sachdev Marg, Bahraich-443264",1987-02-04,5132840498886539,218,11525.78,2026-04-11,E-Commerce
TXN000983,CUST0029,Vritti Cheema,lavanyakeer@example.org,+913244377820,"74/96, Vaidya Street, Hosur-911579",1988-03-13,2424591591634417,039,3350.49,2026-05-19,POS-Store
TXN000984,CUST0042,Omya Grover,abhimanyu84@example.org,4734288665,"81, Ratta Zila, Tadipatri-448557",1984-04-20,2510314475529024,472,393.76,2026-05-17,POS-Store
TXN000985,CUST0166,Gaurika Chakraborty,sathvik30@example.com,04730150514,"33/106, Mandal Street, Ramagundam 898234",1978-08-24,2701817150444466,163,1104.76,2026-03-21,POS-Store
TXN000986,CUST0048,Ishanvi Kunda,akshay36@example.org,06961535839,"75/316, Krishnan Chowk, Cuttack-606189",1983-12-18,5426312708058098,856,839.28,2026-06-15,E-Commerce
TXN000987,CUST0087,Adya Chakrabarti,dateekani@example.org,6322946418,"24/25, Raghavan Chowk, Gandhidham-301064",1980-02-16,5473503317898302,803,541.66,2026-07-17,POS-Store
TXN000988,CUST0146,Unni Balasubramanian,kamdarnicholas@example.org,+912234977459,"H.No. 666, Suresh Zila, Visakhapatnam-195727",1969-07-09,5417979016294135,561,942.7,2026-07-27,E-Commerce
TXN000989,CUST0045,Jacob Bhatnagar,chadagautami@example.com,9355247230,"H.No. 80, Sur, Giridih-428587",1964-03-29,2704628473834185,612,457.74,2026-06-23,POS-Store
TXN000990,CUST0110,Kamala Krishnamurthy,palanalka@example.com,3608937596,"H.No. 53, Chander Nagar, Uluberia 091539",1981-12-09,2679856376091428,188,19313.03,2026-06-21,POS-Store
TXN000991,CUST0023,Raksha Ahluwalia,hiral98@example.net,08274422926,"354, Khare Marg, Jalgaon-947585",1972-04-28,2703666600048619,091,811.71,2026-04-12,POS-Store
TXN000992,CUST0172,Luke Mani,harinisem@example.com,6098767430,"H.No. 871, Chakraborty Marg, Tinsukia-617559",1964-01-18,2285637557789139,723,2931.39,2026-05-16,E-Commerce
TXN000993,CUST0048,Ishanvi Kunda,akshay36@example.org,06961535839,"75/316, Krishnan Chowk, Cuttack-606189",1983-12-18,2713099955990722,518,126.49,2026-02-21,E-Commerce
TXN000994,CUST0123,Jalsa Taneja,samuelwalla@example.net,04472357842,"H.No. 49, Setty Nagar, Ballia 501443",1984-10-10,2285162132634783,979,2985.35,2026-03-23,POS-Store
TXN000995,CUST0064,Leela Magar,shankerayaan@example.net,+916954051388,"H.No. 232, Iyer Path, Saharsa-473520",1979-12-18,2640753374311500,693,3917.3,2026-03-01,E-Commerce
TXN000996,CUST0067,Indrajit Raju,yochana34@example.com,+915745466157,"80, Rege Nagar, Pali-271668",1992-01-16,2705443773742420,4720,1635.47,2026-04-03,POS-Store
TXN000997,CUST0061,Logan Sidhu,samakshdivan@example.net,+918374908364,"H.No. 98, Mahal Path, Sagar 878951",1964-05-28,5284072911320799,827,1541.28,2026-07-04,POS-Store
TXN000998,CUST0069,Azad Ramakrishnan,tsandal@example.com,+914580704974,"H.No. 676, Kulkarni Zila, Tiruvottiyur 478629",1977-09-14,2564711590457079,808,3627.16,2026-05-06,POS-Store
TXN000999,CUST0078,Shivansh Nagy,joshua26@example.com,06812149397,"07/21, Palan Zila, Malda 577083",1976-12-05,2256333250478171,772,6173.22,2026-03-05,E-Commerce
TXN001000,CUST0067,Indrajit Raju,yochana34@example.com,+915745466157,"80, Rege Nagar, Pali-271668",1992-01-16,2718458895559564,681,317.8,2026-03-10,POS-Store
